run_id,round,test,pole,pole_num,persona,turn,stage,layer,neg_score,valence_score,rating,emotion_word,emotion_valence,intensity,signed_intensity,c1,c2
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,30,-9.954597473144531,9.954597473144531,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,31,-9.86172866821289,9.86172866821289,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,32,-11.89411735534668,11.89411735534668,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,33,-12.016631126403809,12.016631126403809,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,34,-11.483047485351562,11.483047485351562,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,35,-10.817593574523926,10.817593574523926,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,36,-11.954581260681152,11.954581260681152,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,37,-11.945880889892578,11.945880889892578,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,38,-11.026326179504395,11.026326179504395,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,39,-10.529210090637207,10.529210090637207,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,40,-11.170154571533203,11.170154571533203,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,41,-10.598600387573242,10.598600387573242,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,42,-10.924304008483887,10.924304008483887,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,43,-9.96645736694336,9.96645736694336,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,44,-10.33842658996582,10.33842658996582,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,45,-11.698514938354492,11.698514938354492,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,46,-11.1831636428833,11.1831636428833,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,47,-11.478282928466797,11.478282928466797,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,48,-11.366615295410156,11.366615295410156,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,49,-11.66833209991455,11.66833209991455,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,50,-10.235567092895508,10.235567092895508,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,51,-10.922719955444336,10.922719955444336,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,52,-10.361894607543945,10.361894607543945,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,53,-10.005186080932617,10.005186080932617,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,54,-9.818721771240234,9.818721771240234,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,55,-9.066913604736328,9.066913604736328,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,56,-9.783552169799805,9.783552169799805,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,57,-10.134673118591309,10.134673118591309,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,58,-9.901809692382812,9.901809692382812,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,59,-9.8876371383667,9.8876371383667,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,60,-10.702369689941406,10.702369689941406,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,61,-10.961894035339355,10.961894035339355,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,62,-10.316690444946289,10.316690444946289,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,63,-9.910085678100586,9.910085678100586,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,64,-9.784221649169922,9.784221649169922,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,65,-9.589224815368652,9.589224815368652,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,66,-9.593199729919434,9.593199729919434,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,67,-9.69194221496582,9.69194221496582,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,68,-9.658318519592285,9.658318519592285,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,69,-8.949857711791992,8.949857711791992,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,70,-9.355331420898438,9.355331420898438,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,71,-9.057811737060547,9.057811737060547,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,72,-8.460138320922852,8.460138320922852,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,73,-8.887227058410645,8.887227058410645,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,74,-9.56583309173584,9.56583309173584,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,75,-8.929718017578125,8.929718017578125,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,76,-8.584070205688477,8.584070205688477,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,77,-7.895813465118408,7.895813465118408,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,78,-8.541265487670898,8.541265487670898,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,5,manip2,79,-5.1256794929504395,5.1256794929504395,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,0,4.6212005615234375,-4.6212005615234375,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,1,11.95347785949707,-11.95347785949707,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,2,17.876224517822266,-17.876224517822266,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,3,16.309730529785156,-16.309730529785156,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,4,15.80582046508789,-15.80582046508789,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,5,5.096769332885742,-5.096769332885742,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,6,5.118271827697754,-5.118271827697754,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,7,2.6597237586975098,-2.6597237586975098,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,8,3.211240291595459,-3.211240291595459,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,9,1.3767216205596924,-1.3767216205596924,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,10,-0.6589056253433228,0.6589056253433228,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,11,-3.0940911769866943,3.0940911769866943,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,12,-4.133657455444336,4.133657455444336,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,13,-3.1427531242370605,3.1427531242370605,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,14,-2.601931571960449,2.601931571960449,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,15,-1.7414119243621826,1.7414119243621826,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,16,-1.1518521308898926,1.1518521308898926,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,17,-0.8142669200897217,0.8142669200897217,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,18,-1.0109457969665527,1.0109457969665527,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,19,-1.3629649877548218,1.3629649877548218,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,20,-1.3785054683685303,1.3785054683685303,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,21,-0.6046087741851807,0.6046087741851807,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,22,0.4363287687301636,-0.4363287687301636,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,23,-4.15675687789917,4.15675687789917,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,24,-3.7760045528411865,3.7760045528411865,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,25,-3.2838134765625,3.2838134765625,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,26,-4.198001384735107,4.198001384735107,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,27,-4.655976295471191,4.655976295471191,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,28,-4.414870738983154,4.414870738983154,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,29,-4.804896354675293,4.804896354675293,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,30,-6.166234970092773,6.166234970092773,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,31,-6.66409158706665,6.66409158706665,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,32,-7.027658939361572,7.027658939361572,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,33,-5.586445331573486,5.586445331573486,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,34,-4.043123722076416,4.043123722076416,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,35,-4.534987449645996,4.534987449645996,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,36,-3.373441457748413,3.373441457748413,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,37,-6.043187141418457,6.043187141418457,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,38,-10.847277641296387,10.847277641296387,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,39,-12.229744911193848,12.229744911193848,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,40,-12.400931358337402,12.400931358337402,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,41,-12.002237319946289,12.002237319946289,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,42,-11.382054328918457,11.382054328918457,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,43,-10.275785446166992,10.275785446166992,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,44,-10.988380432128906,10.988380432128906,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,45,-10.756117820739746,10.756117820739746,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,46,-10.418388366699219,10.418388366699219,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,47,-10.441967010498047,10.441967010498047,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,48,-10.89198112487793,10.89198112487793,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,49,-10.699488639831543,10.699488639831543,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,50,-9.94457721710205,9.94457721710205,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,51,-10.144972801208496,10.144972801208496,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,52,-10.42330551147461,10.42330551147461,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,53,-11.871129989624023,11.871129989624023,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,54,-11.606758117675781,11.606758117675781,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,55,-11.869890213012695,11.869890213012695,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,56,-11.852149963378906,11.852149963378906,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,57,-12.41318130493164,12.41318130493164,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,58,-12.323443412780762,12.323443412780762,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,59,-12.318178176879883,12.318178176879883,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,60,-11.739398956298828,11.739398956298828,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,61,-11.658206939697266,11.658206939697266,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,62,-11.598701477050781,11.598701477050781,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,63,-11.593158721923828,11.593158721923828,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,64,-11.670663833618164,11.670663833618164,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,65,-12.344978332519531,12.344978332519531,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,66,-12.62456226348877,12.62456226348877,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,67,-12.72907543182373,12.72907543182373,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,68,-12.38949203491211,12.38949203491211,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,69,-12.51428508758545,12.51428508758545,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,70,-12.52448844909668,12.52448844909668,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,71,-12.692585945129395,12.692585945129395,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,72,-13.111954689025879,13.111954689025879,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,73,-12.99939250946045,12.99939250946045,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,74,-12.858800888061523,12.858800888061523,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,75,-12.290307998657227,12.290307998657227,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,76,-12.170976638793945,12.170976638793945,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,77,-11.50161361694336,11.50161361694336,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,78,-11.608312606811523,11.608312606811523,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,7,choice1,79,-13.164741516113281,13.164741516113281,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,0,-9.491979598999023,9.491979598999023,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,1,-15.38681411743164,15.38681411743164,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,2,-6.1785407066345215,6.1785407066345215,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,3,-6.074338912963867,6.074338912963867,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,4,-1.547976016998291,1.547976016998291,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,5,2.871453046798706,-2.871453046798706,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,6,0.006485581398010254,-0.006485581398010254,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,7,0.8988169431686401,-0.8988169431686401,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,8,3.030966281890869,-3.030966281890869,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,9,4.08135986328125,-4.08135986328125,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,10,2.853276014328003,-2.853276014328003,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,11,3.5639472007751465,-3.5639472007751465,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,12,3.9074559211730957,-3.9074559211730957,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,13,3.8093948364257812,-3.8093948364257812,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,14,2.0719985961914062,-2.0719985961914062,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,15,0.9580487012863159,-0.9580487012863159,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,16,-0.8273073434829712,0.8273073434829712,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,17,-0.5976851582527161,0.5976851582527161,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,18,0.49505674839019775,-0.49505674839019775,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,19,0.6512665152549744,-0.6512665152549744,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,20,-0.9920538067817688,0.9920538067817688,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,21,-1.7049845457077026,1.7049845457077026,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,22,0.20417481660842896,-0.20417481660842896,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,23,-3.8985648155212402,3.8985648155212402,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,24,-3.138762950897217,3.138762950897217,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,25,-2.990109443664551,2.990109443664551,3,content,1,5,5,A,A
data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,8,choice2,26,-3.9811086654663086,3.9811086654663086,3,content,1,5,5,A,A
