split,run_id,round,test,pole,pole_num,persona,stage,band,mean_valence_score,rating,signed_intensity,c1,c2
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,manip2,L33-40,12.750127792358398,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,manip2,L55-63,12.397124396430122,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,manip2,L70-79,12.923692893981933,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,manip2,L9-13,12.888486862182617,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,report,L20-32,-13.386876326340895,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,report,L33-40,-5.7424841821193695,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,report,L55-63,-2.782268868552314,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,report,L70-79,-3.3103573322296143,3,5,A,A
round2_to_round1,data/round1/1_Test/Test1_POS_userturns_SWARM,round1,T1_task_valence,POS,1,SWARM,report,L9-13,-14.97972812652588,3,5,A,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice1,L20-32,-16.948247616107647,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice1,L33-40,-22.578895568847656,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice1,L55-63,-20.5324952867296,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice1,L70-79,-17.392204380035402,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice1,L9-13,-8.044514560699463,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice2,L20-32,-8.975887298583984,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice2,L33-40,-16.16947603225708,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice2,L55-63,-13.663525157504612,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice2,L70-79,-10.008387851715089,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,choice2,L9-13,-9.115237808227539,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip1,L20-32,8.98964863557082,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip1,L33-40,5.056430339813232,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip1,L55-63,-0.5957133107715182,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip1,L70-79,0.5342457741498947,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip1,L9-13,22.29657745361328,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip2,L20-32,-49.025275010329025,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip2,L33-40,-42.62736940383911,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip2,L55-63,-32.84162733289931,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip2,L70-79,-29.032316207885742,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,manip2,L9-13,-47.48458633422852,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,report,L20-32,-19.414402888371395,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,report,L33-40,-16.574825048446655,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,report,L55-63,-11.575305620829264,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,report,L70-79,-11.395761299133301,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_BASELINE,round1,T2_identity_recognition,NEG,-1,BASELINE,report,L9-13,-19.13035469055176,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice1,L20-32,-15.7327090043288,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice1,L33-40,-21.01553463935852,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice1,L55-63,-18.163849088880752,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice1,L70-79,-14.779704093933105,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice1,L9-13,-6.25907793045044,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice2,L20-32,-7.73024845123291,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice2,L33-40,-13.669143438339233,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice2,L55-63,-11.805092069837782,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice2,L70-79,-8.427806615829468,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,choice2,L9-13,-7.847870349884033,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip1,L20-32,17.06895505464994,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip1,L33-40,23.243529319763184,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip1,L55-63,21.578684277004665,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip1,L70-79,19.707054901123048,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip1,L9-13,24.28345832824707,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip2,L20-32,-47.1458493746244,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip2,L33-40,-40.08789539337158,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip2,L55-63,-32.43711810641818,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip2,L70-79,-29.88781394958496,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,manip2,L9-13,-45.5882209777832,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,report,L20-32,-18.546873092651367,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,report,L33-40,-15.02862548828125,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,report,L55-63,-9.836211204528809,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,report,L70-79,-9.452108383178711,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SOL,round1,T2_identity_recognition,NEG,-1,SOL,report,L9-13,-18.61522216796875,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice1,L20-32,-13.91868569300725,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice1,L33-40,-19.782498836517334,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice1,L55-63,-17.961961958143448,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice1,L70-79,-14.77505111694336,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice1,L9-13,-5.513404321670532,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice2,L20-32,-7.112030579493596,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice2,L33-40,-10.787261009216309,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice2,L55-63,-9.94163449605306,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice2,L70-79,-6.773705387115479,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,choice2,L9-13,-7.782347011566162,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip1,L20-32,17.779424007122334,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip1,L33-40,14.814067363739014,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip1,L55-63,6.099729537963867,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip1,L70-79,0.11079031825065613,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip1,L9-13,23.117289733886718,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip2,L20-32,-40.653107569767876,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip2,L33-40,-28.17248558998108,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip2,L55-63,-26.067582236395943,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip2,L70-79,-24.828230476379396,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,manip2,L9-13,-45.13480834960937,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,report,L20-32,-16.908972373375526,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,report,L33-40,-12.559400796890259,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,report,L55-63,-7.867031945122613,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,report,L70-79,-7.480509567260742,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_STATIC,round1,T2_identity_recognition,NEG,-1,STATIC,report,L9-13,-17.909888076782227,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice1,L20-32,-14.744714736938477,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice1,L33-40,-21.52389907836914,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice1,L55-63,-18.455492231580948,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice1,L70-79,-15.182035732269288,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice1,L9-13,-5.42703914642334,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice2,L20-32,-7.78970061815702,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice2,L33-40,-12.888085126876831,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice2,L55-63,-10.971327463785807,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice2,L70-79,-8.011868810653686,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,choice2,L9-13,-7.370316505432129,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip1,L20-32,17.1823237492488,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip1,L33-40,17.71208357810974,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip1,L55-63,15.226217057969835,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip1,L70-79,15.642062091827393,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip1,L9-13,24.078554153442383,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip2,L20-32,-47.57767017071064,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip2,L33-40,-40.70836067199707,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip2,L55-63,-31.18964343600803,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip2,L70-79,-29.934367370605468,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,manip2,L9-13,-46.171749114990234,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,report,L20-32,-18.15426855820876,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,report,L33-40,-13.801806926727295,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,report,L55-63,-8.647342046101889,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,report,L70-79,-8.545399904251099,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEG_userturns_SWARM,round1,T2_identity_recognition,NEG,-1,SWARM,report,L9-13,-18.153931045532225,0,0,B,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice1,L20-32,-5.0022391355954685,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice1,L33-40,-6.802486956119537,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice1,L55-63,-2.7339754899342856,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice1,L70-79,-1.0305134892463683,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice1,L9-13,1.6753435969352721,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice2,L20-32,-0.861238528902714,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice2,L33-40,1.6579319732263684,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice2,L55-63,2.909245941374037,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice2,L70-79,4.25755364894867,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,choice2,L9-13,-4.389905118942261,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip1,L20-32,8.51981100669274,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip1,L33-40,5.1499684154987335,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip1,L55-63,-0.4472564425733354,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip1,L70-79,0.7883341774344444,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip1,L9-13,22.784294891357423,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip2,L20-32,-4.526094986842229,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip2,L33-40,0.7289174869656563,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip2,L55-63,-3.613369968202379,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip2,L70-79,-1.690879899263382,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,manip2,L9-13,3.3397232055664063,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,report,L20-32,-15.719974297743578,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,report,L33-40,-9.82603245973587,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,report,L55-63,-6.574351204766168,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,report,L70-79,-6.885720062255859,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_BASELINE,round1,T2_identity_recognition,NEU,0,BASELINE,report,L9-13,-16.106767845153808,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice1,L20-32,4.047676877333568,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice1,L33-40,6.954146474599838,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice1,L55-63,11.462884373135036,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice1,L70-79,12.167740821838379,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice1,L9-13,1.0659072399139404,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice2,L20-32,2.393735931469844,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice2,L33-40,5.241747736930847,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice2,L55-63,4.854256709416707,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice2,L70-79,5.92334885597229,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,choice2,L9-13,-3.911049222946167,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip1,L20-32,18.421469101539024,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip1,L33-40,24.681616067886353,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip1,L55-63,23.253054724799263,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip1,L70-79,20.777871704101564,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip1,L9-13,24.1409423828125,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip2,L20-32,4.978706025160276,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip2,L33-40,10.098212242126465,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip2,L55-63,9.470557106865776,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip2,L70-79,8.302783823013305,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,manip2,L9-13,5.353223156929016,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,report,L20-32,-12.788894800039438,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,report,L33-40,-5.757820218801498,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,report,L55-63,-2.131355550554064,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,report,L70-79,-2.98227801322937,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_SOL,round1,T2_identity_recognition,NEU,0,SOL,report,L9-13,-16.55254077911377,2,4,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_STATIC,round1,T2_identity_recognition,NEU,0,STATIC,choice1,L20-32,3.161447359965398,2,3,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_STATIC,round1,T2_identity_recognition,NEU,0,STATIC,choice1,L33-40,0.5013229288160801,2,3,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_STATIC,round1,T2_identity_recognition,NEU,0,STATIC,choice1,L55-63,1.7220979664060805,2,3,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_STATIC,round1,T2_identity_recognition,NEU,0,STATIC,choice1,L70-79,3.2460395097732544,2,3,A,A
round2_to_round1,data/round1/2_Test/Test2_NEU_userturns_STATIC,round1,T2_identity_recognition,NEU,0,STATIC,choice1,L9-13,1.0143740311264993,2,3,A,A
